image_id,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
10900.jpg,2.47,7.0,6.33,6.66,4.27,1.39
10901.jpg,2.17,3.83,2.16,2.86,2.38,2.44
10902.jpg,6.09,5.01,6.26,5.97,4.9,6.4
10903.jpg,7.9,7.47,8.39,7.66,8.27,8.77
10904.jpg,5.11,7.49,8.13,7.31,6.82,4.7
10905.jpg,8.3,8.33,8.6,8.5,8.6,8.17
10906.jpg,7.54,5.64,7.93,7.31,8.12,8.39
10907.jpg,6.47,5.2,6.13,6.49,6.6,6.71
10908.jpg,7.34,5.73,6.73,6.5,6.92,7.34
10909.jpg,3.01,7.02,6.53,6.0,4.32,1.44
10910.jpg,2.6,5.69,6.74,5.79,4.47,1.19
10911.jpg,2.29,6.33,6.74,6.17,4.57,1.4
10912.jpg,7.7,6.79,7.77,7.31,7.03,7.99
10913.jpg,5.09,6.0,6.6,6.33,5.73,5.93
10914.jpg,7.86,7.71,8.16,7.73,6.37,7.81
10915.jpg,3.91,3.29,5.33,5.41,6.18,5.39
10916.jpg,6.03,5.34,7.27,6.63,2.38,6.9
10917.jpg,2.04,6.2,6.51,6.49,4.3,1.27
10918.jpg,2.04,6.67,6.34,6.31,3.83,1.27
10919.jpg,7.56,6.73,7.04,6.56,7.9,7.93
10920.jpg,5.84,5.44,6.07,7.47,4.1,7.17
10921.jpg,4.56,4.97,7.33,6.34,2.72,4.76
10922.jpg,4.59,6.94,7.4,6.77,4.26,3.73
10923.jpg,1.96,6.79,6.76,7.33,4.35,1.5
10924.jpg,3.71,6.99,6.46,6.47,2.65,3.36
10925.jpg,7.06,6.96,6.87,8.03,6.1,7.75
10926.jpg,3.41,7.14,7.14,7.29,4.62,2.93
10927.jpg,4.84,5.51,6.34,6.24,5.22,5.09
10928.jpg,6.31,6.44,5.99,7.2,6.4,6.26
10929.jpg,4.19,6.73,6.2,6.93,5.48,3.84
10930.jpg,3.63,3.97,4.9,4.83,4.17,5.97
10931.jpg,8.09,7.49,8.45,7.81,8.12,8.26
10932.jpg,7.84,8.03,8.36,8.36,8.25,8.11
10933.jpg,1.2,7.06,6.51,6.49,3.92,0.98
10934.jpg,8.04,7.63,8.11,7.56,7.37,8.2
10935.jpg,6.81,6.6,6.91,6.8,7.07,6.4
10936.jpg,8.06,6.81,8.2,7.84,8.28,8.54
10937.jpg,5.55,6.73,7.1,6.86,3.18,6.41
10938.jpg,8.27,7.26,8.34,8.61,8.22,8.7
10939.jpg,7.79,7.64,8.34,8.4,7.35,8.7
10940.jpg,7.84,8.09,8.26,8.45,7.42,8.16
10941.jpg,5.96,7.97,7.67,7.4,6.35,5.5
10942.jpg,2.37,7.24,7.04,7.3,4.95,1.87
10943.jpg,7.87,7.64,8.25,7.09,6.87,8.3
10944.jpg,2.18,6.96,7.51,6.86,4.82,2.1
10945.jpg,2.43,6.21,7.23,6.09,3.77,2.03
10946.jpg,4.14,4.24,5.24,5.73,6.08,4.79
10947.jpg,2.48,6.43,7.13,6.41,5.88,1.74
10948.jpg,8.09,7.27,8.0,8.14,6.63,8.19
10949.jpg,9.07,8.92,8.47,8.61,8.36,9.15
10950.jpg,9.02,8.68,8.5,8.54,8.38,8.53
10951.jpg,4.0,7.43,7.1,7.39,4.6,4.03
10952.jpg,6.33,7.04,7.39,7.2,4.68,6.84
10953.jpg,4.83,5.84,7.6,7.11,5.05,4.57
10954.jpg,2.27,6.26,8.03,6.93,5.17,2.17
10955.jpg,7.73,7.61,7.73,8.04,8.32,8.2
10956.jpg,7.43,7.8,8.16,8.27,8.16,6.8
10957.jpg,8.3,8.14,8.44,9.18,8.6,8.48
10958.jpg,3.4,6.0,6.32,7.3,5.52,3.44
10959.jpg,2.53,5.2,6.6,6.88,4.52,2.49
10960.jpg,7.57,7.06,7.69,7.54,6.65,7.73
10961.jpg,2.74,6.37,7.09,5.47,4.29,1.7
10962.jpg,8.09,6.59,7.87,7.61,8.54,8.34
10963.jpg,1.92,7.24,7.58,5.63,5.07,1.23
10964.jpg,6.94,6.63,7.4,6.94,6.66,5.9
10965.jpg,2.56,6.33,5.72,5.0,5.51,0.93
10966.jpg,6.91,6.5,7.63,6.91,7.81,7.81
10967.jpg,5.07,7.07,7.82,6.26,5.4,4.41
10968.jpg,2.99,1.97,4.37,3.9,5.27,4.23
10969.jpg,7.27,5.91,5.87,6.71,8.07,8.11
10970.jpg,1.11,6.0,6.4,3.83,2.54,0.63
10971.jpg,2.16,6.54,7.12,5.17,4.7,1.06
10972.jpg,8.36,7.93,8.23,8.47,8.27,7.33
10973.jpg,7.31,6.44,7.27,6.14,8.09,8.26
10974.jpg,5.67,7.69,8.27,7.37,6.83,4.66
10975.jpg,2.41,7.41,8.01,5.11,5.36,0.7
10976.jpg,6.86,7.01,8.15,7.09,6.5,7.81
10977.jpg,7.74,7.14,8.61,7.82,8.05,8.47
10978.jpg,6.45,7.89,8.71,7.28,7.16,6.34
10979.jpg,2.99,2.83,2.4,4.16,4.49,2.33
10980.jpg,8.36,8.03,8.07,8.43,8.43,8.41
10981.jpg,5.46,7.69,8.45,7.29,5.96,3.34
10982.jpg,1.73,1.39,2.75,2.17,4.03,2.69
10983.jpg,7.2,6.4,7.72,6.89,6.14,6.83
10984.jpg,7.13,6.51,7.08,6.91,6.61,7.0
10985.jpg,3.81,1.86,2.98,2.41,6.23,4.63
10986.jpg,1.56,0.79,2.73,1.49,5.37,2.99
10987.jpg,3.47,6.5,8.02,5.66,4.27,2.47
10988.jpg,1.7,6.57,7.57,5.27,4.43,0.8
10989.jpg,5.49,5.93,7.02,5.69,6.47,5.41
10990.jpg,7.63,6.54,7.88,7.66,8.01,7.63
10991.jpg,3.04,5.97,7.2,6.11,4.9,1.64
10992.jpg,4.21,6.96,7.72,6.33,5.47,2.63
10993.jpg,8.19,7.93,8.1,8.13,8.09,8.17
10994.jpg,7.51,7.34,8.35,7.14,7.94,7.6
10995.jpg,8.29,8.5,8.9,8.26,8.46,8.36
10996.jpg,3.01,6.79,7.62,5.34,4.81,1.6
10997.jpg,3.66,7.88,8.33,6.13,6.27,2.67
10998.jpg,6.37,5.93,7.97,6.7,7.07,6.54
10999.jpg,7.36,6.1,7.97,7.3,7.73,7.47
11000.jpg,3.51,6.11,7.92,5.97,5.77,2.53
11001.jpg,2.07,0.9,3.25,2.09,6.74,2.08
11002.jpg,5.5,4.16,4.97,4.73,7.51,6.07
11003.jpg,2.66,1.59,3.57,2.74,6.93,4.21
11004.jpg,3.34,1.57,3.5,2.79,6.76,4.9
11005.jpg,1.66,3.33,5.17,4.1,2.71,1.53
11006.jpg,5.49,4.89,6.6,5.19,7.01,6.76
11007.jpg,4.51,7.8,7.92,5.76,5.09,2.51
11008.jpg,2.36,7.52,7.87,6.11,5.21,0.94
11009.jpg,7.27,6.49,6.68,6.96,7.97,6.94
11010.jpg,5.54,4.03,5.83,5.73,7.27,5.86
11011.jpg,3.89,6.86,7.32,6.34,5.71,1.94
11012.jpg,7.33,8.08,8.52,8.23,6.57,6.2
11013.jpg,5.99,6.04,7.28,6.97,6.26,5.11
11014.jpg,3.7,7.09,7.97,6.73,5.91,1.87
11015.jpg,7.36,7.1,8.15,7.69,7.76,7.76
11016.jpg,4.21,6.57,7.58,6.34,5.8,2.63
11017.jpg,2.99,6.77,7.52,6.43,5.04,1.81
11018.jpg,1.23,7.35,7.3,6.01,3.84,0.4
11019.jpg,4.77,7.67,7.7,6.59,5.19,3.64
11020.jpg,8.4,7.9,8.88,8.27,8.51,8.6
11021.jpg,6.7,5.61,5.92,6.1,7.57,7.23
11022.jpg,5.84,4.96,5.38,5.81,7.86,8.0
11023.jpg,2.73,1.6,4.02,3.0,6.63,5.61
11024.jpg,5.89,6.27,5.65,6.21,6.13,6.21
11025.jpg,8.57,7.97,8.66,7.89,8.53,8.5
11026.jpg,7.51,7.6,8.2,7.54,7.97,8.37
11027.jpg,3.91,6.51,7.73,6.83,5.89,2.44
11028.jpg,2.76,3.36,5.45,4.41,5.61,2.29
11029.jpg,0.77,3.74,4.67,3.3,3.47,0.75
11030.jpg,2.5,7.23,6.17,5.21,4.26,2.01
11031.jpg,3.3,6.14,7.02,5.3,5.19,2.93
11032.jpg,7.0,7.16,7.7,7.36,7.63,7.6
11033.jpg,5.33,6.74,6.75,6.77,3.67,5.67
11034.jpg,3.89,7.51,8.35,7.03,5.47,3.07
11035.jpg,6.49,5.57,7.58,7.13,6.83,7.2
11036.jpg,4.66,6.83,7.82,6.64,5.83,3.27
11037.jpg,5.6,4.96,5.82,5.17,7.06,6.79
11038.jpg,6.78,5.4,6.9,6.52,7.93,8.05
11039.jpg,2.0,6.28,7.58,6.0,5.5,0.73
11040.jpg,7.17,7.32,8.4,7.12,7.52,6.92
11041.jpg,1.76,5.54,4.88,4.36,3.56,0.94
11042.jpg,1.73,4.84,4.47,3.74,2.21,1.54
11043.jpg,8.73,8.5,8.42,8.57,8.04,8.57
11044.jpg,4.17,6.83,7.0,6.07,3.95,2.67
11045.jpg,3.33,6.27,6.65,5.52,3.35,2.12
11046.jpg,7.65,5.98,7.57,7.02,8.13,7.67
11047.jpg,3.38,6.53,6.25,5.18,4.17,3.18
11048.jpg,7.1,5.57,7.3,7.02,6.15,7.43
11049.jpg,2.34,4.15,4.27,3.18,2.62,1.52
11050.jpg,7.37,6.12,6.47,6.88,6.7,7.95
11051.jpg,2.75,5.25,5.08,4.22,3.13,2.37
11052.jpg,3.3,6.05,6.52,5.23,2.33,2.32
11053.jpg,7.77,5.73,6.55,7.28,7.85,8.1
11054.jpg,9.17,8.53,9.08,8.73,8.97,8.82
11055.jpg,7.93,8.35,9.23,7.82,8.32,7.77
11056.jpg,2.58,5.9,5.4,4.33,2.25,2.12
11057.jpg,6.63,4.6,6.12,5.68,7.48,7.2
11058.jpg,5.23,4.03,6.6,6.25,5.4,5.05
11059.jpg,2.0,1.92,3.67,1.95,2.67,2.12
11060.jpg,7.62,6.22,8.3,6.77,7.27,8.3
11061.jpg,8.45,7.53,7.83,8.2,8.7,8.86
11062.jpg,2.98,6.28,5.72,4.88,4.35,2.15
11063.jpg,2.98,6.92,6.53,5.47,4.03,1.68
11064.jpg,8.6,8.66,8.87,8.65,8.66,8.45
11065.jpg,6.83,6.78,6.93,6.92,6.37,6.6
11066.jpg,7.8,6.07,8.1,7.7,8.22,8.25
11067.jpg,4.6,4.5,4.53,4.77,4.63,4.86
11068.jpg,5.6,4.92,5.77,5.47,4.55,4.93
11069.jpg,7.17,7.38,7.73,7.47,7.03,6.42
11070.jpg,4.54,2.38,3.73,3.57,4.75,3.48
11071.jpg,3.82,5.23,6.52,4.97,3.43,1.93
11072.jpg,3.13,5.95,6.57,4.47,3.93,1.43
11073.jpg,1.23,3.05,3.6,2.2,2.04,1.08
11074.jpg,8.6,8.47,7.85,8.06,8.48,8.52
11075.jpg,6.03,5.63,6.97,6.3,6.92,5.68
11076.jpg,5.82,5.93,6.85,6.2,5.8,4.68
11077.jpg,6.07,4.9,6.25,5.67,6.03,5.67
11078.jpg,3.27,5.7,6.33,5.12,3.8,2.5
11079.jpg,2.72,5.67,6.22,4.58,3.52,1.95
11080.jpg,2.02,4.27,6.35,4.02,2.57,1.93
11081.jpg,7.2,5.15,7.73,7.07,8.22,7.9
11082.jpg,2.67,3.55,4.27,3.65,2.36,1.97
11083.jpg,1.93,5.23,5.52,3.57,2.18,1.38
11084.jpg,2.95,5.93,6.3,3.92,3.57,1.95
11085.jpg,2.3,4.92,6.52,3.65,3.22,1.82
11086.jpg,4.75,4.1,6.88,4.85,3.82,5.52
11087.jpg,5.34,4.27,6.08,4.68,4.48,5.22
11088.jpg,2.77,5.85,7.03,4.97,4.2,2.22
11089.jpg,6.78,5.07,7.27,6.5,7.65,7.23
11090.jpg,6.07,5.4,6.92,6.4,5.8,5.6
11091.jpg,1.86,5.7,6.33,4.32,3.38,1.47
11092.jpg,9.17,8.15,8.77,8.8,8.97,8.8
11093.jpg,1.77,6.25,6.13,4.67,4.17,1.57
11094.jpg,3.17,4.95,6.75,5.13,3.12,2.22
11095.jpg,3.12,5.25,6.17,4.83,2.68,2.1
11096.jpg,4.33,4.8,5.75,4.92,4.47,3.28
11097.jpg,7.13,6.28,7.92,6.8,7.48,6.72
11098.jpg,8.12,7.75,8.78,8.27,8.4,8.18
11099.jpg,2.97,4.82,5.45,4.0,3.25,1.67
11100.jpg,4.83,5.27,6.22,5.3,5.22,3.95
11101.jpg,6.95,5.28,7.08,6.12,7.58,6.43
11102.jpg,4.48,2.33,4.67,4.97,6.52,4.53
11103.jpg,6.28,5.4,6.68,5.67,5.4,5.45
11104.jpg,4.02,5.57,5.5,5.43,4.12,4.05
11105.jpg,3.49,6.63,6.37,6.43,3.47,2.56
11106.jpg,4.57,6.17,6.42,6.17,4.52,3.58
11107.jpg,1.05,2.13,3.67,2.12,3.43,0.73
11108.jpg,8.3,8.28,8.26,7.93,8.32,8.05
11109.jpg,4.42,6.28,6.22,5.75,5.47,3.33
11110.jpg,6.3,7.37,7.25,6.75,5.5,5.05
11111.jpg,7.3,6.73,7.47,7.45,7.3,7.07
11112.jpg,7.92,6.17,8.27,7.77,7.75,8.33
11113.jpg,4.22,5.07,4.9,4.9,2.9,3.88
11114.jpg,4.12,5.55,6.03,5.02,3.52,3.32
11115.jpg,4.12,5.78,6.28,5.67,5.43,2.75
11116.jpg,2.88,6.62,5.93,5.1,4.07,1.93
11117.jpg,3.37,6.07,5.93,4.87,4.08,1.98
11118.jpg,2.28,5.1,4.9,3.92,2.88,1.54
11119.jpg,5.54,3.54,5.8,5.12,6.44,5.56
11120.jpg,8.17,5.9,8.03,7.67,7.87,7.73
11121.jpg,2.82,5.02,4.53,5.08,4.8,1.44
11122.jpg,7.44,6.14,7.5,7.34,7.8,7.42
11123.jpg,5.38,5.4,6.88,5.66,5.04,5.32
11124.jpg,3.6,4.22,4.96,4.6,4.5,1.62
11125.jpg,1.08,3.02,4.34,3.46,3.22,0.85
