image_id,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
05781.jpg,2.08,4.06,5.5,5.07,3.31,1.4
05782.jpg,7.66,7.28,8.16,8.04,7.84,7.9
05783.jpg,7.0,6.47,7.64,7.5,7.0,7.07
05784.jpg,1.19,1.44,3.07,2.8,1.62,0.99
05785.jpg,8.14,8.34,8.56,8.39,8.47,8.04
05786.jpg,4.79,4.73,6.27,5.53,2.79,5.03
05787.jpg,5.46,5.3,6.27,5.79,4.97,4.94
05788.jpg,8.07,8.13,8.4,8.23,8.21,7.26
05789.jpg,2.48,3.49,4.39,4.28,4.1,2.87
05790.jpg,3.5,3.09,4.6,3.88,3.99,2.24
05791.jpg,4.71,5.54,5.14,5.49,4.94,3.7
05792.jpg,7.06,7.12,6.38,7.03,6.21,5.65
05793.jpg,3.08,5.25,5.11,5.51,5.11,1.91
05794.jpg,7.39,5.99,7.84,7.54,7.59,7.52
05795.jpg,2.74,4.29,4.74,4.56,3.93,1.78
05796.jpg,2.68,5.72,5.43,4.63,4.71,1.46
05797.jpg,3.04,3.64,5.31,4.12,3.74,2.47
05798.jpg,3.34,5.11,5.54,5.1,4.09,2.89
05799.jpg,3.49,5.2,5.3,4.82,4.56,2.17
05800.jpg,7.91,8.36,8.17,8.07,8.36,8.09
05801.jpg,2.57,6.59,5.91,5.84,4.61,1.75
05802.jpg,7.01,7.76,7.24,7.41,7.36,6.08
05803.jpg,4.9,6.99,6.46,6.54,6.24,3.52
05804.jpg,5.03,4.8,4.06,5.79,5.58,3.9
05805.jpg,3.38,4.03,4.1,4.72,3.71,2.36
05806.jpg,3.94,2.83,3.39,4.5,4.64,3.6
05807.jpg,4.53,5.51,6.29,6.31,5.47,2.84
05808.jpg,3.19,5.64,5.39,5.6,4.74,1.91
05809.jpg,5.49,6.32,6.1,6.58,6.15,4.93
05810.jpg,3.46,4.76,5.11,5.73,4.44,2.28
05811.jpg,3.05,5.98,5.45,3.78,4.02,1.73
05812.jpg,6.25,5.2,6.95,5.9,5.52,5.88
05813.jpg,7.05,6.88,6.18,6.93,5.43,6.52
05814.jpg,1.8,3.78,3.52,2.78,2.85,1.0
05815.jpg,3.06,5.24,4.58,3.72,2.32,1.26
05816.jpg,1.3,0.98,1.48,1.4,1.4,1.62
05817.jpg,4.92,5.0,5.52,4.58,5.32,4.3
05818.jpg,7.7,7.27,7.62,7.4,7.08,7.43
05819.jpg,6.78,6.46,6.94,6.52,6.38,6.3
05820.jpg,7.38,7.82,7.54,7.52,6.48,7.52
05821.jpg,5.48,5.48,6.36,5.94,5.6,6.04
05822.jpg,6.62,6.7,7.1,6.76,6.06,7.06
05823.jpg,3.44,6.16,6.12,4.1,3.38,1.18
05824.jpg,5.5,4.72,5.77,5.27,5.9,5.33
05825.jpg,4.18,6.18,6.3,5.0,4.5,2.74
05826.jpg,6.47,6.17,5.33,6.51,6.01,6.89
05827.jpg,5.32,6.28,5.8,4.84,4.66,4.72
05828.jpg,5.88,6.12,6.26,5.78,5.62,5.68
05829.jpg,4.87,4.87,4.83,4.23,3.98,4.87
05830.jpg,2.9,5.4,5.12,4.5,4.56,1.52
05831.jpg,4.24,5.68,5.98,5.02,4.9,3.2
05832.jpg,5.72,5.2,6.74,5.2,5.66,6.08
05833.jpg,2.78,5.66,4.32,3.52,4.08,1.32
05834.jpg,5.06,5.14,6.22,5.56,4.84,4.92
05835.jpg,6.98,7.32,7.68,7.26,7.4,6.54
05836.jpg,7.37,6.61,7.16,7.44,7.26,7.31
05837.jpg,4.42,4.06,6.04,5.36,5.1,3.5
05838.jpg,3.86,5.43,5.6,5.66,4.47,2.29
05839.jpg,3.45,5.6,5.4,5.25,4.45,2.58
05840.jpg,3.92,5.88,6.22,5.88,5.22,2.54
05841.jpg,5.44,5.66,6.42,6.32,6.24,6.34
05842.jpg,3.58,5.88,5.62,4.92,4.7,1.86
05843.jpg,6.37,5.98,6.95,7.08,6.13,6.9
05844.jpg,7.52,7.08,7.6,7.96,6.9,8.0
05845.jpg,7.36,7.23,7.79,6.8,8.15,7.64
05846.jpg,5.18,6.88,6.44,6.52,5.54,3.66
05847.jpg,7.18,6.84,6.98,7.28,7.2,7.38
05848.jpg,7.16,7.34,7.64,6.94,6.96,7.52
05849.jpg,0.6,0.26,0.26,0.8,3.1,0.36
05850.jpg,5.44,4.88,6.64,5.58,6.28,6.0
05851.jpg,4.1,3.86,5.14,5.28,3.4,4.1
05852.jpg,4.98,4.74,5.06,5.16,4.36,4.46
05853.jpg,5.87,6.55,6.42,5.65,5.3,6.12
05854.jpg,2.41,2.03,3.29,2.94,3.01,2.67
05855.jpg,4.68,6.14,5.78,5.94,5.46,4.48
05856.jpg,6.7,6.12,6.28,6.86,6.82,6.72
05857.jpg,7.04,6.72,7.1,6.96,6.98,7.22
05858.jpg,4.22,3.83,5.1,5.27,2.83,4.58
05859.jpg,4.82,6.09,5.04,4.76,4.74,1.9
05860.jpg,3.13,6.02,6.03,5.47,4.48,1.13
05861.jpg,5.98,5.2,6.5,5.5,5.66,5.68
05862.jpg,3.71,4.97,5.13,5.0,2.17,3.44
05863.jpg,1.64,2.38,2.3,2.06,1.1,1.26
05864.jpg,3.18,5.22,4.74,3.6,4.68,2.6
05865.jpg,5.63,5.68,4.92,5.73,5.78,6.08
05866.jpg,5.72,5.23,6.03,6.25,5.82,6.82
05867.jpg,6.88,7.0,7.06,6.96,6.76,7.28
05868.jpg,5.74,5.69,5.68,6.22,6.13,6.33
05869.jpg,7.41,7.77,8.37,7.7,7.43,7.93
05870.jpg,6.84,6.54,6.98,7.46,7.48,6.98
05871.jpg,7.28,7.36,7.48,7.4,7.54,7.66
05872.jpg,3.93,3.77,4.64,4.19,5.84,4.74
05873.jpg,6.28,6.68,6.96,6.2,6.98,6.42
05874.jpg,3.68,5.16,6.06,4.36,4.94,3.14
05875.jpg,3.9,6.16,5.74,5.21,4.39,3.77
05876.jpg,7.7,7.52,8.17,7.77,7.93,7.55
05877.jpg,4.0,3.98,4.64,5.7,4.42,3.64
05878.jpg,5.72,5.0,5.7,6.08,6.92,6.58
05879.jpg,3.82,5.86,4.5,5.42,5.44,2.24
05880.jpg,4.0,5.28,5.87,5.03,5.15,2.4
05881.jpg,4.5,4.5,4.91,4.72,5.14,5.15
05882.jpg,3.03,5.69,5.23,4.71,2.77,1.61
05883.jpg,3.87,6.41,5.26,5.35,3.27,2.39
05884.jpg,7.15,6.92,7.11,6.94,6.28,6.96
05885.jpg,6.52,6.56,5.46,6.4,6.24,6.96
05886.jpg,4.44,4.27,4.16,4.68,5.58,5.53
05887.jpg,6.28,6.34,6.5,6.89,5.36,5.8
05888.jpg,2.73,2.08,2.36,2.32,2.16,1.99
05889.jpg,5.96,4.71,6.1,5.45,5.87,6.21
05890.jpg,6.17,6.6,6.58,6.63,5.11,6.54
05891.jpg,6.98,6.23,7.12,6.8,6.49,6.91
05892.jpg,4.71,5.97,6.35,5.41,3.8,2.9
05893.jpg,4.79,6.28,6.3,5.19,3.07,3.44
05894.jpg,4.71,4.79,5.66,4.99,3.04,3.82
05895.jpg,2.74,5.63,5.67,4.92,2.19,1.44
05896.jpg,2.71,5.73,6.04,4.98,1.79,1.06
05897.jpg,3.26,5.53,5.58,5.09,2.32,1.52
05898.jpg,1.64,3.71,3.54,3.03,0.84,0.66
05899.jpg,2.41,4.05,4.66,3.63,1.54,1.82
05900.jpg,5.18,4.41,5.09,4.44,4.09,4.55
05901.jpg,6.88,5.86,6.34,6.15,7.23,7.89
05902.jpg,2.1,2.11,2.45,2.88,1.67,1.76
05903.jpg,0.78,3.96,3.82,2.56,1.22,0.4
05904.jpg,7.31,7.86,7.81,7.94,7.19,7.26
05905.jpg,3.65,6.2,5.9,6.03,2.88,2.27
05906.jpg,7.34,7.52,7.88,7.84,7.11,7.36
05907.jpg,6.3,7.31,7.26,7.05,5.64,6.53
05908.jpg,5.7,6.29,7.32,6.66,4.82,5.04
05909.jpg,4.51,6.31,6.85,6.61,3.94,4.89
05910.jpg,3.34,6.09,6.26,6.06,2.62,2.38
05911.jpg,7.03,7.4,7.43,7.26,6.58,6.76
05912.jpg,2.96,5.66,5.38,5.31,2.91,2.41
05913.jpg,2.08,4.27,4.46,4.51,1.93,1.36
05914.jpg,7.24,7.31,7.41,7.01,6.7,5.99
05915.jpg,4.47,6.22,6.53,5.78,4.28,3.22
05916.jpg,2.29,4.07,4.76,3.69,2.21,1.58
05917.jpg,5.28,5.31,5.9,5.22,3.73,5.15
05918.jpg,7.4,7.26,7.26,7.28,6.83,7.24
05919.jpg,6.16,5.86,7.17,6.31,5.51,6.16
05920.jpg,6.51,6.15,6.61,5.88,5.12,5.73
05921.jpg,3.21,4.82,5.78,5.27,4.22,2.36
05922.jpg,2.93,1.68,2.62,2.13,4.03,3.16
05923.jpg,7.22,7.19,6.9,7.14,6.61,7.13
05924.jpg,2.35,3.73,4.35,3.83,2.74,1.8
05925.jpg,2.51,2.53,4.02,3.62,2.97,1.71
05926.jpg,2.85,2.17,3.75,3.76,3.14,2.99
05927.jpg,6.04,5.69,6.14,6.31,3.81,5.78
05928.jpg,6.28,6.33,6.2,6.36,5.89,6.33
05929.jpg,6.11,6.26,7.02,6.33,6.07,5.8
05930.jpg,6.28,6.17,6.74,6.67,4.85,5.77
05931.jpg,3.69,5.02,5.56,5.59,3.27,2.9
05932.jpg,2.01,2.51,4.06,3.56,2.04,2.07
05933.jpg,1.23,4.28,4.67,3.74,2.13,0.51
05934.jpg,7.74,7.51,7.85,7.23,7.12,7.42
05935.jpg,3.99,3.32,4.35,5.13,4.92,4.14
05936.jpg,4.84,4.1,5.15,5.28,5.09,4.9
05937.jpg,6.74,6.43,6.78,7.02,6.13,5.79
05938.jpg,4.46,6.17,6.88,6.35,4.85,3.49
05939.jpg,7.13,7.06,7.56,6.83,6.79,6.08
05940.jpg,7.08,6.71,7.28,6.61,6.24,6.43
05941.jpg,3.67,5.6,6.09,5.5,4.54,2.29
05942.jpg,5.84,5.33,6.31,5.43,4.76,4.76
05943.jpg,4.56,3.3,5.6,4.68,4.56,4.53
05944.jpg,3.37,4.87,5.77,5.3,3.46,1.87
05945.jpg,1.57,4.52,5.13,3.89,2.54,0.9
05946.jpg,6.02,5.41,5.86,5.61,6.82,5.92
05947.jpg,7.17,6.72,6.81,6.46,6.89,6.47
05948.jpg,7.44,7.21,7.77,7.18,7.08,6.85
05949.jpg,6.39,7.24,7.39,6.88,6.69,6.72
05950.jpg,3.91,6.8,7.05,5.91,5.13,2.67
05951.jpg,3.22,4.53,6.02,5.92,4.28,3.75
05952.jpg,8.2,8.33,8.33,8.83,6.47,8.23
05953.jpg,7.5,6.8,8.5,8.53,7.43,8.43
05954.jpg,7.13,5.73,8.07,8.13,7.43,7.6
05955.jpg,3.68,6.52,6.52,5.96,3.26,2.8
05956.jpg,7.98,7.0,7.38,7.35,6.65,7.42
05957.jpg,5.22,4.75,6.42,5.92,4.05,6.1
05958.jpg,6.78,4.4,7.35,7.25,5.25,6.68
05959.jpg,4.46,6.5,7.12,7.06,6.02,3.88
05960.jpg,3.0,6.43,6.13,6.9,4.5,1.83
05961.jpg,7.07,6.63,7.5,7.33,6.0,6.03
05962.jpg,8.53,8.07,8.77,8.7,8.2,8.37
05963.jpg,6.8,4.93,5.33,6.9,6.17,6.93
05964.jpg,1.47,3.27,2.97,3.37,3.23,1.77
05965.jpg,6.88,7.4,7.38,7.35,6.38,6.22
05966.jpg,4.28,7.1,6.9,6.9,4.45,4.3
05967.jpg,4.9,5.8,6.33,6.8,5.17,2.23
05968.jpg,7.03,7.17,6.83,6.27,6.23,7.27
05969.jpg,2.23,6.93,6.2,6.23,4.5,1.8
05970.jpg,1.93,6.97,5.43,5.2,4.23,1.37
05971.jpg,3.8,7.07,6.6,5.7,4.97,2.43
05972.jpg,8.2,8.43,8.23,8.3,7.0,7.7
05973.jpg,7.27,6.57,6.3,7.27,6.23,6.93
05974.jpg,5.35,5.77,5.5,5.9,4.53,4.68
05975.jpg,8.37,8.03,8.37,8.7,7.33,8.57
05976.jpg,3.83,7.0,7.03,7.37,5.53,3.17
05977.jpg,2.33,5.37,5.8,5.77,0.3,2.1
05978.jpg,4.33,2.93,5.8,6.03,5.33,5.03
05979.jpg,3.26,6.16,5.56,5.92,4.58,2.68
05980.jpg,7.1,6.8,7.27,6.2,5.97,6.93
05981.jpg,7.02,6.45,7.38,6.88,6.58,7.62
05982.jpg,7.07,7.4,7.4,7.2,6.1,6.53
05983.jpg,3.23,6.83,6.67,6.27,4.73,2.17
05984.jpg,5.48,4.95,5.55,5.95,4.08,5.95
05985.jpg,6.92,5.15,5.88,7.65,4.7,6.42
05986.jpg,3.55,3.15,5.22,6.45,1.27,4.68
05987.jpg,3.65,2.6,4.97,3.7,6.15,3.5
05988.jpg,6.97,7.03,7.3,7.83,6.53,7.33
05989.jpg,1.55,1.02,3.75,1.52,2.38,2.1
05990.jpg,4.4,5.4,5.68,5.62,4.55,4.1
05991.jpg,7.1,7.6,7.8,7.97,6.4,7.3
05992.jpg,3.36,5.16,5.92,6.56,3.2,3.52
05993.jpg,7.23,7.23,7.6,7.9,5.93,7.63
05994.jpg,7.37,7.8,8.0,7.97,6.87,7.93
05995.jpg,2.93,6.63,6.07,6.07,4.43,2.5
05996.jpg,4.93,3.77,5.6,6.23,5.03,5.43
05997.jpg,7.33,4.83,7.23,7.83,6.43,6.9
05998.jpg,8.13,5.8,7.5,8.37,7.4,7.93
05999.jpg,5.32,3.02,4.28,5.98,6.15,5.92
06000.jpg,5.9,5.53,6.53,7.1,5.37,5.47
06001.jpg,2.53,5.3,5.67,5.97,3.77,1.43
06002.jpg,3.77,6.63,6.37,6.33,4.27,2.8
06003.jpg,2.07,6.7,5.8,5.8,3.6,1.17
06004.jpg,6.12,6.4,5.9,6.02,4.47,5.35
06005.jpg,2.33,6.37,5.87,6.33,4.8,2.2
06006.jpg,5.13,7.13,6.1,6.3,5.07,3.97
06007.jpg,3.23,6.7,5.97,6.27,4.83,2.13
06008.jpg,6.73,5.03,6.37,7.37,5.3,6.73
06009.jpg,3.4,3.73,4.6,7.1,5.4,6.73
06010.jpg,7.57,7.93,7.2,8.2,6.2,8.03
06011.jpg,3.52,3.38,5.45,5.25,4.75,3.55
06012.jpg,7.68,7.2,7.45,7.82,6.78,7.38
06013.jpg,3.97,2.33,4.3,4.33,4.53,6.1
06014.jpg,6.72,5.22,6.68,6.68,5.4,6.72
06015.jpg,8.02,6.85,7.68,7.32,6.2,7.8
06016.jpg,2.87,3.27,3.7,6.27,4.77,2.87
06017.jpg,2.43,2.83,3.1,4.87,4.1,1.57
06018.jpg,7.75,7.82,7.35,8.05,7.4,8.22
06019.jpg,7.6,8.13,7.03,6.8,6.97,7.93
06020.jpg,6.75,5.3,6.52,7.68,6.38,6.8
06021.jpg,1.91,4.97,4.4,4.12,4.53,1.43
06022.jpg,7.37,7.61,7.31,7.89,7.13,7.4
06023.jpg,4.05,4.3,5.4,4.67,4.18,3.92
06024.jpg,7.13,7.43,7.02,7.21,7.02,7.17
06025.jpg,6.43,6.0,6.82,6.18,6.8,6.22
06026.jpg,7.51,7.89,7.16,7.81,7.48,7.52
06027.jpg,7.62,8.07,7.74,7.94,7.56,7.92
06028.jpg,6.21,6.97,7.27,7.54,6.31,4.3
06029.jpg,6.56,6.9,6.53,7.29,5.82,4.81
06030.jpg,4.8,6.16,5.91,6.28,4.79,3.49
06031.jpg,2.96,5.29,4.9,5.32,2.96,2.13
06032.jpg,2.89,4.92,4.74,5.19,3.41,2.52
06033.jpg,6.5,6.36,7.45,7.18,5.73,6.44
06034.jpg,7.59,8.05,7.81,8.06,7.4,7.42
06035.jpg,5.71,5.97,7.06,7.3,6.52,4.81
06036.jpg,6.9,7.82,7.61,7.71,7.32,6.91
06037.jpg,2.93,5.9,5.6,5.39,4.69,2.5
06038.jpg,7.43,7.07,7.31,7.08,7.42,7.43
06039.jpg,5.84,6.24,6.23,6.74,5.17,6.84
06040.jpg,8.63,8.5,8.6,8.33,8.29,8.61
06041.jpg,4.91,5.37,5.62,5.82,4.69,3.89
06042.jpg,2.34,4.81,4.5,5.02,4.09,2.3
06043.jpg,5.68,5.06,5.6,4.83,6.7,5.91
06044.jpg,4.32,4.88,6.71,4.89,5.0,4.52
06045.jpg,6.25,6.78,7.43,5.86,5.81,5.15
06046.jpg,1.78,3.41,3.61,3.74,3.98,3.07
06047.jpg,2.39,3.98,3.81,4.1,2.62,2.1
06048.jpg,3.67,4.9,4.54,4.46,3.68,3.45
06049.jpg,3.09,4.42,4.4,4.3,2.87,2.91
06050.jpg,6.69,6.87,6.73,6.84,6.89,6.91
06051.jpg,7.29,7.14,7.06,7.08,7.28,7.18
06052.jpg,6.72,6.94,6.91,6.99,5.96,6.57
06053.jpg,2.75,3.09,3.1,2.73,4.22,2.76
06054.jpg,5.92,5.26,5.84,5.46,6.49,5.71
06055.jpg,5.81,6.31,6.2,6.4,5.88,5.41
06056.jpg,4.37,6.39,4.94,5.49,5.67,3.72
06057.jpg,5.79,6.31,5.97,5.7,4.97,4.2
06058.jpg,6.49,5.96,6.78,6.4,6.83,6.23
06059.jpg,4.5,5.51,5.74,4.54,5.67,3.69
06060.jpg,6.67,5.69,6.32,6.18,6.61,7.07
06061.jpg,5.2,6.46,5.54,5.36,5.16,5.34
06062.jpg,3.39,5.7,5.37,5.79,4.72,2.08
06063.jpg,6.21,6.28,5.77,6.51,6.19,6.24
06064.jpg,7.14,7.3,6.76,6.96,7.2,7.12
06065.jpg,4.56,4.17,4.77,4.22,5.21,4.04
06066.jpg,2.98,4.76,5.02,4.04,3.43,2.11
06067.jpg,0.93,2.12,1.72,1.61,1.74,1.37
06068.jpg,2.83,5.45,5.01,4.52,3.67,2.78
06069.jpg,7.11,7.07,7.28,7.01,6.91,7.27
06070.jpg,1.93,4.16,4.15,4.02,3.44,1.61
06071.jpg,7.02,6.91,6.66,6.77,6.62,7.02
06072.jpg,6.03,6.19,6.08,5.92,6.36,6.79
06073.jpg,4.1,5.86,5.46,5.36,4.21,3.88
06074.jpg,3.31,3.62,4.44,4.66,3.8,4.0
06075.jpg,5.88,6.93,6.01,5.88,5.8,5.18
06076.jpg,5.44,5.9,5.7,5.8,5.41,5.2
06077.jpg,7.68,7.5,7.54,7.44,7.16,7.9
06078.jpg,0.86,2.1,2.64,1.9,2.3,1.25
06079.jpg,3.81,4.84,4.66,4.62,3.91,2.84
06080.jpg,2.5,5.09,4.66,4.62,3.42,2.04
06081.jpg,6.14,6.81,6.36,6.57,5.44,6.07
06082.jpg,7.57,7.55,7.84,8.01,8.12,7.76
06083.jpg,5.02,6.04,6.21,5.82,5.44,4.4
06084.jpg,7.2,7.33,6.99,6.62,7.33,7.29
06085.jpg,7.48,6.52,6.74,6.56,7.03,7.53
06086.jpg,3.1,4.89,5.17,5.15,4.3,1.9
06087.jpg,4.18,5.32,5.0,5.62,3.97,2.79
06088.jpg,6.61,6.01,5.92,6.54,6.18,6.44
06089.jpg,3.11,5.96,5.1,4.47,4.49,2.4
06090.jpg,4.1,4.68,5.03,4.58,5.52,4.41
06091.jpg,8.19,8.75,8.91,8.56,8.56,8.3
06092.jpg,6.3,7.77,7.21,7.7,6.71,4.76
06093.jpg,6.52,5.27,5.1,6.35,8.17,7.28
06094.jpg,5.9,6.5,7.68,7.58,6.07,5.1
06095.jpg,6.19,4.64,6.17,5.4,6.13,6.76
06096.jpg,8.67,7.86,8.59,7.8,8.39,8.86
06097.jpg,7.45,7.57,8.28,8.12,7.73,6.6
06098.jpg,1.4,0.76,5.14,1.27,2.77,1.03
06099.jpg,7.23,6.48,7.12,7.13,7.83,8.25
06100.jpg,7.48,6.77,7.82,7.33,7.62,7.2
06101.jpg,8.01,7.27,7.71,7.9,8.1,8.14
06102.jpg,2.37,4.27,5.74,5.29,4.34,1.91
06103.jpg,6.27,6.49,7.9,7.97,5.64,6.89
06104.jpg,7.53,8.7,8.17,7.94,8.43,7.81
06105.jpg,8.45,8.77,8.38,8.5,8.23,8.03
06106.jpg,8.42,8.25,8.8,8.6,8.72,9.13
06107.jpg,1.82,3.07,3.62,4.1,1.58,1.5
06108.jpg,3.85,7.58,7.67,7.43,3.48,2.62
06109.jpg,8.6,8.14,8.27,8.13,8.61,8.51
06110.jpg,4.61,7.41,6.44,6.57,5.94,2.82
06111.jpg,8.23,8.09,8.3,8.5,8.68,8.54
06112.jpg,6.28,7.35,8.0,7.85,7.33,6.3
06113.jpg,3.52,3.05,5.38,4.23,5.33,4.85
06114.jpg,5.15,5.87,6.98,6.25,5.0,4.75
06115.jpg,4.51,6.93,7.6,7.47,4.57,3.73
06116.jpg,7.03,7.4,7.7,6.61,7.73,6.36
06117.jpg,8.41,8.31,8.21,8.38,8.29,8.29
06118.jpg,7.39,7.42,7.94,7.59,7.74,7.7
06119.jpg,5.43,4.54,6.81,6.27,6.4,5.69
06120.jpg,7.06,7.03,7.67,7.24,7.3,7.4
06121.jpg,3.92,3.4,5.92,3.67,4.58,4.27
06122.jpg,5.95,4.25,6.77,4.75,7.02,6.55
06123.jpg,8.68,8.2,8.6,8.45,8.57,8.77
06124.jpg,1.69,3.06,5.26,4.21,2.66,2.01
06125.jpg,8.05,7.11,7.79,7.94,7.84,8.0
06126.jpg,5.23,5.33,6.8,8.33,5.6,4.88
06127.jpg,5.9,7.33,7.9,8.18,7.0,5.6
06128.jpg,4.42,3.27,6.33,4.38,6.57,5.62
06129.jpg,3.57,5.13,5.88,4.88,4.6,3.67
06130.jpg,4.6,6.77,7.05,6.52,5.48,3.77
06131.jpg,6.14,7.06,7.14,7.95,6.41,6.41
06132.jpg,8.27,8.38,7.73,8.62,8.37,8.57
06133.jpg,7.26,5.6,7.71,6.59,7.84,7.91
06134.jpg,1.67,5.78,5.92,5.2,5.58,0.9
06135.jpg,2.72,2.69,3.9,2.96,6.26,3.59
06136.jpg,7.85,8.0,8.32,8.17,8.03,7.28
06137.jpg,3.75,5.25,5.68,5.87,4.22,3.03
06138.jpg,2.31,5.04,4.57,5.4,2.2,1.74
06139.jpg,2.07,6.77,6.26,6.64,4.56,1.21
06140.jpg,2.4,6.74,6.41,6.56,4.92,1.25
06141.jpg,5.41,4.2,5.81,5.27,6.29,5.93
06142.jpg,5.77,6.43,7.43,6.26,6.04,5.01
06143.jpg,6.35,4.52,6.78,5.5,7.32,6.13
06144.jpg,2.98,5.48,6.23,5.6,4.18,1.82
06145.jpg,7.63,5.77,7.83,7.45,8.48,8.6
06146.jpg,4.87,6.46,7.63,7.03,6.29,4.27
06147.jpg,4.1,7.1,7.03,7.27,5.4,2.73
06148.jpg,7.58,7.83,7.52,7.85,7.72,7.78
06149.jpg,7.7,6.62,7.4,7.42,8.27,7.78
06150.jpg,3.71,6.7,6.44,6.91,1.61,3.43
06151.jpg,2.5,6.8,5.9,7.33,2.62,1.85
06152.jpg,2.13,1.37,5.49,1.89,3.53,3.33
06153.jpg,8.01,7.26,7.85,7.72,8.05,8.21
06154.jpg,5.82,6.6,6.52,6.45,4.57,5.22
06155.jpg,6.52,7.97,7.65,8.05,6.32,5.48
06156.jpg,5.75,5.53,6.98,6.1,3.47,6.85
06157.jpg,8.1,7.32,7.93,8.63,7.83,8.45
06158.jpg,5.52,7.35,7.07,8.03,5.23,3.75
06159.jpg,1.15,4.97,2.67,3.95,0.38,0.83
06160.jpg,6.52,7.28,7.07,7.28,6.37,7.5
06161.jpg,6.81,6.68,6.6,6.84,6.53,6.68
06162.jpg,7.92,8.05,8.23,7.85,8.04,8.0
06163.jpg,6.8,6.01,6.59,6.56,6.61,7.47
06164.jpg,7.29,6.76,7.37,6.89,6.57,6.29
06165.jpg,3.56,4.91,4.47,4.33,3.83,2.53
06166.jpg,2.79,4.88,5.3,3.53,2.8,1.99
06167.jpg,3.34,5.28,4.84,4.69,3.24,2.95
06168.jpg,5.64,5.24,5.69,5.5,6.57,6.57
06169.jpg,5.91,4.79,5.31,5.67,5.57,5.37
06170.jpg,5.44,5.57,4.5,4.49,3.61,4.46
06171.jpg,2.25,3.4,3.2,3.24,2.08,1.72
06172.jpg,6.64,6.0,6.77,5.83,6.56,6.13
06173.jpg,1.98,3.34,5.13,3.54,3.27,2.76
06174.jpg,7.36,7.39,7.48,7.71,7.75,7.68
06175.jpg,2.44,3.64,4.3,3.44,2.64,2.0
06176.jpg,4.96,4.7,5.1,4.69,2.59,4.03
06177.jpg,3.34,3.83,5.0,4.21,3.01,2.07
06178.jpg,3.26,2.96,4.27,3.77,2.9,2.11
06179.jpg,2.47,3.13,4.27,3.8,2.56,1.79
06180.jpg,6.41,5.03,6.68,6.26,7.11,6.45
06181.jpg,7.59,6.9,7.15,7.11,7.18,6.72
06182.jpg,3.94,4.3,5.08,3.67,4.08,3.92
06183.jpg,3.96,5.6,5.39,5.79,3.86,3.37
06184.jpg,8.33,8.2,8.13,7.77,8.18,7.87
06185.jpg,7.84,8.0,7.86,8.44,7.3,7.05
06186.jpg,7.94,7.57,7.6,7.9,7.6,7.61
06187.jpg,2.53,3.0,3.97,3.09,2.32,2.07
06188.jpg,4.46,4.07,5.24,4.23,3.74,4.27
06189.jpg,3.7,5.45,5.48,4.37,3.82,2.66
06190.jpg,5.4,3.81,5.29,5.3,5.81,6.37
06191.jpg,3.07,4.51,4.4,3.76,3.09,2.24
06192.jpg,2.43,2.63,3.29,3.06,3.06,2.44
06193.jpg,7.47,7.36,7.57,7.2,7.11,7.4
06194.jpg,7.78,6.26,7.65,6.56,7.33,7.5
06195.jpg,7.48,7.29,7.66,7.36,7.86,7.97
06196.jpg,5.63,5.39,5.99,6.06,5.79,6.46
06197.jpg,7.54,7.1,7.8,7.2,7.24,7.36
06198.jpg,4.67,5.49,6.0,5.41,3.86,4.06
06199.jpg,4.28,5.16,5.58,5.46,3.5,2.8
06200.jpg,7.06,5.26,6.69,6.04,6.4,7.09
06201.jpg,4.89,4.2,4.56,5.01,4.79,4.9
06202.jpg,7.53,6.54,7.46,7.04,7.87,7.54
06203.jpg,6.74,6.8,7.05,6.5,5.4,7.04
06204.jpg,4.56,6.51,6.21,5.96,4.16,3.45
06205.jpg,4.07,5.54,4.77,5.1,3.41,2.96
06206.jpg,7.57,7.43,7.54,7.73,7.67,7.69
06207.jpg,6.26,7.43,7.16,7.73,5.93,6.03
06208.jpg,7.64,7.21,7.92,8.12,7.53,7.88
06209.jpg,6.8,6.41,7.01,6.89,6.59,7.0
06210.jpg,6.93,5.54,6.93,7.49,7.29,7.58
06211.jpg,2.76,1.08,2.86,2.49,4.97,3.83
06212.jpg,3.34,5.08,4.46,5.06,3.6,2.0
06213.jpg,6.88,6.92,7.22,7.02,6.35,7.03
06214.jpg,3.34,3.46,3.69,3.01,4.04,4.11
06215.jpg,7.34,6.99,7.49,7.44,7.23,7.44
06216.jpg,4.83,5.5,5.77,5.69,4.4,4.01
06217.jpg,7.32,6.89,7.06,7.16,7.11,7.34
06218.jpg,6.29,6.54,5.6,6.01,6.79,5.3
06219.jpg,5.86,5.2,5.53,5.97,5.56,5.5
06220.jpg,1.39,2.78,2.94,2.33,2.47,1.39
06221.jpg,1.82,3.41,4.12,3.55,2.92,1.54
06222.jpg,2.04,3.61,4.23,3.13,2.56,1.73
06223.jpg,6.63,6.6,6.66,6.69,5.89,6.5
06224.jpg,7.53,6.59,6.76,6.59,6.87,7.09
06225.jpg,7.84,7.67,7.69,7.79,7.54,7.89
06226.jpg,2.96,6.18,6.36,5.88,4.42,2.79
06227.jpg,2.91,4.28,5.16,4.66,3.09,2.27
06228.jpg,3.38,5.17,5.36,4.76,2.99,2.53
06229.jpg,6.76,6.52,6.86,6.86,6.37,6.89
06230.jpg,6.92,6.82,7.26,6.66,6.55,7.15
